h1|h2|h3|ind|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de calzado y artículos de cuero en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de productos farmacéuticos en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de artículos médicos y ortopédicos en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de productos cosméticos e higiénicos en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de flores, plantas, semillas, fertilizantes, animales de compañía y alimentos para los mismos en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de artículos de relojería y joyería en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Otro cpm de artículos nuevos en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de artículos de segunda mano en establecimientos especializados"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de productos alimenticios, bebidas y tabaco en puestos de venta y mercadillos"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de productos textiles, prendas de vestir y calzado en puestos de venta y mercadillos"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm de otros productos en puestos de venta y mercadillos"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Cpm por correspondencia o Internet"|
"Establecimientos y empresas"|"Establecimientos"|"Establecimientos de comercio minorista"|"Otro cpm no realizado ni en establecimientos, ni en puestos de venta ni en mercadillos"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector total"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector: Agricultura"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector: Industria"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector: Construcción"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector: Servicios"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector: No consta"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector industria: Industrias extractivas"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector industria: Industria manufacturera"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector industria: Suministro de energía eléctrica, gas, vapor y aire acondicionado"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector industria: Suministro de agua, saneamiento, residuos y descontaminación"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Comercio al por mayor y al por menor; reparación de vehículos"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Transporte y almacenamiento"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Hostelería"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Información y comunicaciones"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades financieras y de seguros"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades inmobiliarias"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades profesionales, científicas y técnicas"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades administrativas y servicios auxliares"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Administración pública y defensa; Seguridad Social obligatoria"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Educación"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades sanitarias y de servicios sociales"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades artísticas, recreativas y de entrenimiento"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Otros servicios"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades de los hogares"|
"Establecimientos y empresas"|"Empresas por sector"|"-"|"Empresas por sector servicios: Actividades de organizaciones y organismos extraterritoriales"|
"Actividad turística"|"Actividad congresual"|"-"|"Reuniones celebradas total"|
"Actividad turística"|"Actividad congresual"|"-"|"Reuniones celebradas: Jornadas,seminarios, simposiums"|
"Actividad turística"|"Actividad congresual"|"-"|"Reuniones celebradas: Congresos"|
"Actividad turística"|"Actividad congresual"|"-"|"Reuniones celebradas: Convenciones"|
"Actividad turística"|"Actividad congresual"|"-"|"Reuniones celebradas: Otros"|
"Actividad turística"|"Actividad congresual"|"-"|"Delegados asistentes total"|
"Actividad turística"|"Actividad congresual"|"-"|"Delegados asistentes: Jornadas, seminarios, simposiums"|
"Actividad turística"|"Actividad congresual"|"-"|"Delegados asistentes: Congresos"|
"Actividad turística"|"Actividad congresual"|"-"|"Delegados asistentes: Convenciones"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Conjunto Ferro Molinero de Agorregi"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Chillida Leku"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Vititantes: Aquarium de San Sebastián"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Caserío Igartubeiti"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Valle del Hierro"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo San Telmo"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Vasco del Ferrocarril"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Naval"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Kutxaespacio de la ciencia"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo ZumalaKarregi"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo de Bellas Artes de Álava"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: ARTIUM"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Diocesano de Arte Sacro"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Bibat"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Fundación Catedral Santa María"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo del Pescador"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo de Bellas Artes de Bilbao"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Marítimo Ría de Bilbao"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Ferreria el Pobal"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo de Euskal Herria"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo Vasco Bilbao"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: Museo de la Paz de Gernika"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitantes: museo Guggenheim"|
"Actividad turística"|"Afluencia de visitantes a equipamientos culturales"|"-"|"Visitas a centros culturales"|
"Actividad turística"|"Oferta turística"|"-"|"Establecimientos hoteleros turísticos"|
"Actividad turística"|"Oferta turística"|"-"|"Establecimientos hoteleros con 2 o menos estrellas"|
"Actividad turística"|"Oferta turística"|"-"|"Establecimientos hoteleros con 3 o más estrellas"|
"Actividad turística"|"Oferta turística"|"-"|"Plazas en establecimientos hoteleros turísticos"|
"Actividad turística"|"Oferta turística"|"-"|"Plazas en establecimientos hoteleros con 2 o menos estrellas"|
"Actividad turística"|"Oferta turística"|"-"|"Plazas en establecimientos hoteleros con 3 o más estrellas"|
"Actividad turística"|"Oferta turística"|"-"|"Habitaciones en establecimientos hoteleros turísticos"|
"Actividad turística"|"Oferta turística"|"-"|"Habitaciones en establecimientos hoteleros con 2 o menos estrellas"|
"Actividad turística"|"Oferta turística"|"-"|"Habitaciones en establecimientos hoteleros con 3 o más estrellas"|
"Actividad turística"|"Estancia media y grado de ocupación"|"-"|"Estancia media en establecimientos hoteleros"|
"Actividad turística"|"Estancia media y grado de ocupación"|"-"|"Estancia media en establecimientos hoteleros: Personas procendentes del Estado"|
"Actividad turística"|"Estancia media y grado de ocupación"|"-"|"Estancia media en establecimientos hoteleros: Procedentes del extranjero"|
"Actividad turística"|"Estancia media y grado de ocupación"|"-"|"Grado de oupación en establecimientos hoteleros"|
"Actividad turística"|"Estancia media y grado de ocupación"|"-"|"Grado de ocupación por habitaciones"|
"Actividad turística"|"Entrada de viajeros"|"-"|"Entrada de viajeros total"|
"Actividad turística"|"Entrada de viajeros"|"-"|"Entrada de viajeros: Procedentes del Estado"|
"Actividad turística"|"Entrada de viajeros"|"-"|"Entrada de viajeros: Procedentes del País Vasco"|
"Actividad turística"|"Entrada de viajeros"|"-"|"Entrada de viajeros: Procedentes del extranjero"|
"Actividad turística"|"Pernoctaciones"|"-"|"Pernoctaciones total"|
"Actividad turística"|"Pernoctaciones"|"-"|"Pernoctaciones: Personas procendentes del Estado"|
"Actividad turística"|"Pernoctaciones"|"-"|"Pernoctaciones: Personas procendentes del País Vasco"|
"Actividad turística"|"Pernoctaciones"|"-"|"Pernoctaciones: Personas procedentes del extranjero"|
"Actividad turística"|"Afluencia de visitantes a Feria de Muestras: Bilbao Exhibition Centre"|"-"|"Visitantes profesionales: Bilbao Exhibition Centre"|
"Actividad turística"|"Afluencia de visitantes a Feria de Muestras: Bilbao Exhibition Centre"|"-"|"Visitantes público general: Bilbao Exhibition Centre"|
"Cuentas económicas y sector público"|"Presupuestos"|"-"|"Presupuestos: Ingresos"|
"Cuentas económicas y sector público"|"Presupuestos"|"-"|"Presupuestos: Gastos"|
"Cuentas económicas y sector público"|"Presupuestos"|"-"|"Presupuestos liquidados: Ingresos"|
"Cuentas económicas y sector público"|"Presupuestos"|"-"|"Presupuestos liquidados: Gastos"|
"Cuentas económicas y sector público"|"PIB"|"-"|"PIB per cápita (base 2005)"|
"Cuentas económicas y sector público"|"PIB"|"-"|"PIB per cápita (índice) (base 2005)"|
"Cuentas económicas y sector público"|"PIB"|"-"|"PIB per cápita (base 2010)"|
"Cuentas económicas y sector público"|"PIB"|"-"|"Tasa de crecimiento acumulativo anual del PIB en el último quinquenio"|
"Cuentas económicas y sector público"|"VAB"|"-"|"% VAB por sector: Agricultura"|
"Cuentas económicas y sector público"|"VAB"|"-"|"% VAB por sector: Industria"|
"Cuentas económicas y sector público"|"VAB"|"-"|"% VAB por sector: Construcción"|
"Cuentas económicas y sector público"|"VAB"|"-"|"% VAB por sector: Servicios"|
"Cuentas económicas y sector público"|"Renta bruta per cápita"|"-"|"Renta bruta per cápita (euros)"|
"Cuentas económicas y sector público"|"Renta bruta per cápita"|"-"|"Renta bruta per cápita (índice)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media del trabajo (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media de capital mobiliario (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media de capital inmobiliario (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media de actividades (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media de transferencias (euros)"|
"Cuentas económicas y sector público"|"Renta personal media"|"-"|"Renta personal media disponible (euros)"|
