h1|h2|h3|ind|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak 1.000 biztanleko"|"Establezimenduak 1000 biztanleko: Finantza jarduerak eta aseguruak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak 1.000 biztanleko"|"Establezimenduak 1000 biztanleko: Higiezinen jarduerak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak 1.000 biztanleko"|"Establezimenduak 1000 biztanleko: Jarduera profesionalak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak 1.000 biztanleko"|"Establezimenduak 1000 biztanleko: Adm publikoa, hezkuntza eta osasuna"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak 1.000 biztanleko"|"Establezimenduak 1000 biztanleko: Zerbitzuen bestelako jarduerak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Teknologia berriekin hornitutako establezimenduak"|"Ordenagailu pertsonala daukaten establezimenduen %"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Teknologia berriekin hornitutako establezimenduak"|"Posta elektronikoa daukaten establezimenduen %"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Teknologia berriekin hornitutako establezimenduak"|"Internet daukaten establezimenduen %"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Teknologia berriekin hornitutako establezimenduak"|"Sakelako telefonoa daukaten establezimenduen %"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak lege-nortasunaren arabera"|"Establezimenduak lege-nortasunaren arabera: Pertsona fisikoa"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak lege-nortasunaren arabera"|"Establezimenduak lege-nortasunaren arabera: Sozietate anonimoa"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak lege-nortasunaren arabera"|"Establezimenduak lege-nortasunaren arabera: Sozietate mugatua"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak lege-nortasunaren arabera"|"Establezimenduak lege-nortasunaren arabera: Bestelako sozietate eta elkarteak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Establezimenduak lege-nortasunaren arabera"|"Establezimenduak lege-nortasunaren arabera: Bestelako lege-erak"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Nagusiki elikagai, edari eta tabakoko Txm espezializatu gabeko establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Bestelako Txm espezializatu gabeko establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Fruta eta barazkietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Haragi eta haragi produktuetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Arrain eta itsaskietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Okintza eta gozogintzako produktuetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Edarietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Tabako produktuetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Elikagaietako beste Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Ibilgailuetarako erregaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Ordenagailu, ekipo periferiko eta informatika programetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Telekomunikazio ekipoetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Audio eta bideo ekipoetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Oihaletako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Burdindegi, margo eta beirako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Alfonbra, moketa eta horma-estalduretako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Etxetresna elektrikoetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Etxeko altzari, argiztapen tresna eta beste salgaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Liburuetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Egunkari eta paper-gauzetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Musika eta bideo grabazioetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Kirol salgaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Jostailu eta jokoetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Janzkietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Oinetako eta larrugintzako salgaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Farmazia produktuetako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Medikuntza eta ortopediako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Kosmetika eta higieneko salgaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Lore, landare, hazi, ongarri, laguntza-animalia eta horientzako elikagaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Erlojugintza eta bitxigintzako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Salgai berrietako bestelako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Bigarren eskuko salgaietako Txm espezializatutako establezimenduetan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Elikagai, edari eta tabakoko Txm salgune eta azoka txikietan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Oihal, janzki eta oinetako Txm salgune eta azoka txikietan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Bestelako produktuetako Txm salgune eta azoka txikietan"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Posta edo Internet bidezko Txm"|
"Ekonomia eta lehiakortasuna"|"Establezimenduak"|"Txikizkako merkataritza establezimenduak"|"Bestelako Txm, establezimendu, salgune edo azoka txikietan egiten ez dena"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka guztira"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka: Nekazaritza"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka: Industria"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka: Eraikuntza"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka: Zerbitzuak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Enpresak sektoreka: Ez da ageri"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Industria sektoreko enpresak: Erauzteko industriak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Industria sektoreko enpresak: Manufaktura-industria"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Industria sektoreko enpresak: Argindar, gas, lurrun eta aire girotu hornidura"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Industria sektoreko enpresak: Ur hornidura, saneamendua, hondakinak eta deskontaminazioa"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Handizkako eta txikizkako merkataritza; ibilgailuen konponketa"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Garraioa eta biltegiratzea"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Ostalaritza"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Informazioa eta komunikazioak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Finantza jarduerak eta aseguruak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Higiezinetako jarduerak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Jarduera profesional, zientifiko eta teknikoak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Administrazio jarduerak eta zerbitzu laguntzaileak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Administrazio publikoa eta defentsa; derrigorrezko Gizarte Segurantza"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Hezkuntza"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Osasun eta gizarte zerbitzuetako jarduerak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Arte, aisialdi eta entretenitzeko jarduerak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Beste zerbitzu batzuk"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Etxeetako jarduerak"|
"Ekonomia eta lehiakortasuna"|"Enpresak sektoreka"|"-"|"Zerbitzu sektoreko enpresak: Lurraldetik kanpoko erakundeen eta antolamenduen jarduerak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Burututako bilerak: Orotara"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Burututako bilerak: Jardunaldiak, mintegiak, sinposioak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Burututako bilerak: Biltzarrak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Burututako bilerak: Batzarrak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Burututako bilerak: Beste batzuk"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Bertaratutako ordezkariak: Orotara"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Bertaratutako ordezkariak:Jardunaldiak, mintegiak, sinposioak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Bertaratutako ordezkariak: Biltzarrak"|
"Turismo jarduera"|"Biltzar-jarduera"|"-"|"Bertaratutako ordezkariak: Batzarrak"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Agorregiko Burdinola"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Chillida-Leku"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Donostiako Aquarium"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Igartubeiti baserria"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Burdinaren Bailara"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: San Telmo Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Burdinbidearen Euskal Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Ontzi Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Zientziaren Kutxagunea"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Zumalakarregi Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Arabako Arte Eder Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: ARTIUM"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Elizbarrutiko Arte Sakratuaren Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Bibat Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Santa Maria Katedrala Fundazioa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Arrantzalearen Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Bilboko Arte Eder Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Bilboko Itsasadarra Itsas Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Pobal Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Euskal Herria Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Bilboko Euskal Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Gernikako Bakearen Museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Bisitariak: Guggenheim museoa"|
"Turismo jarduera"|"Bisitarien etorrera kultur ekipamenduetara"|"-"|"Kultur zentroetara egindako bisitaldiak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"Ostalaritza-establezimendu turistikoak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"2 izarreko edo gutxiagoko ostalaritza-establezimendu turistikoak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"3 izarreko edo gehiagoko ostalaritza-establezimendu turistikoak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"Ostalaritza-establezimenduetako plazak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"2 izarreko edo gutxiagoko ostalaritza-establezimenduetako plazak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"3 izarreko edo gutxiagoko ostalaritza-establezimenduetako plazak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"Ostalaritza-establezimendu turistikoetako logelak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"2 izarreko edo gutxiagoko ostalaritza-establezimenduetako logelak"|
"Turismo jarduera"|"Turismo-eskaintza"|"-"|"3 izarreko edo gutxiagoko ostalaritza-establezimenduetako logelak"|
"Turismo jarduera"|"Batez besteko egonaldia eta okupazio maila"|"-"|"Ostalaritza-establezimenduetako batez besteko egonaldia"|
"Turismo jarduera"|"Batez besteko egonaldia eta okupazio maila"|"-"|"Ostalaritza-establezimenduetako batez besteko egonaldia: Estatutik etorritako pertsonak"|
"Turismo jarduera"|"Batez besteko egonaldia eta okupazio maila"|"-"|"Ostalaritza-establezimenduetako batez besteko egonaldia: Atzerritik etorritakoak"|
"Turismo jarduera"|"Batez besteko egonaldia eta okupazio maila"|"-"|"Ostalaritza-establezimenduetako okupazio maila"|
"Turismo jarduera"|"Batez besteko egonaldia eta okupazio maila"|"-"|"Okupazio maila logelako"|
"Turismo jarduera"|"Bidaiarien sarrera"|"-"|"Bidaiarien sarrera: Orotara"|
"Turismo jarduera"|"Bidaiarien sarrera"|"-"|"Bidaiarien sarrera: Estatutik etorritakoak"|
"Turismo jarduera"|"Bidaiarien sarrera"|"-"|"Bidaiarien sarrera: Euskal Herritik etorritakoak"|
"Turismo jarduera"|"Bidaiarien sarrera"|"-"|"Bidaiarien sarrera: Atzerritik etorritakoak"|
"Turismo jarduera"|"Ostatu-gauak"|"-"|"Ostatu-gauak: Orotara"|
"Turismo jarduera"|"Ostatu-gauak"|"-"|"Ostatu-gauak: Estatutik etorritako pertsonak"|
"Turismo jarduera"|"Ostatu-gauak"|"-"|"Ostatu-gauak: Euskal Herritik etorritako pertsonak"|
"Turismo jarduera"|"Ostatu-gauak"|"-"|"Ostatu-gauak: Atzerritik etorritako pertsonak"|
"Turismo jarduera"|"Bisitarien etorrera Erakustazokara: Bilbao Exhibition Centre"|"-"|"Bisitari profesionalak: Bilbao Exhibition Centre"|
"Turismo jarduera"|"Bisitarien etorrera Erakustazokara: Bilbao Exhibition Centre"|"-"|"Publiko orokorraren bisitariak: Bilbao Exhibition Centre"|
"Herri kontuak eta sektore publikoa"|"Aurrekontuak"|"-"|"Aurrekontuak: Sarrerak"|
"Herri kontuak eta sektore publikoa"|"Aurrekontuak"|"-"|"Aurrekontuak: Gastuak"|
"Herri kontuak eta sektore publikoa"|"Aurrekontuak"|"-"|"Kitatutako aurrekontuak: Sarrerak"|
"Herri kontuak eta sektore publikoa"|"Aurrekontuak"|"-"|"Kitatutako aurrekontuak: Gastuak"|
"Herri kontuak eta sektore publikoa"|"BPGd"|"-"|"BPGd per capita (oinarria 2005)"|
"Herri kontuak eta sektore publikoa"|"BPGd"|"-"|"BPGd per capita (adierazlea) (oinarria 2005)"|
"Herri kontuak eta sektore publikoa"|"BPGd"|"-"|"BPGd per capita (oinarria 2010)"|
"Herri kontuak eta sektore publikoa"|"BPGd"|"-"|"BPGd-ren urteko hazkunde metagarriaren tasa azken bost urteetan"|
"Herri kontuak eta sektore publikoa"|"BEG"|"-"|"BEGren % sektoreko: Nekazaritza"|
"Herri kontuak eta sektore publikoa"|"BEG"|"-"|"BEGren % sektoreko: Industria"|
"Herri kontuak eta sektore publikoa"|"BEG"|"-"|"BEGren % sektoreko: Eraikuntza"|
"Herri kontuak eta sektore publikoa"|"BEG"|"-"|"BEGren % sektoreko: Zerbitzuak"|
"Herri kontuak eta sektore publikoa"|"Errenta gordina biztanleko"|"-"|"Errenta gordina per capita (eurotan)"|
"Herri kontuak eta sektore publikoa"|"Errenta gordina biztanleko"|"-"|"Errenta gordina per capita (adierazlea)"|
"Herri kontuak eta sektore publikoa"|"Batez besteko errenta pertsonala"|"-"|"Batez besteko errenta pertsonala (eurotan)"|
"Herri kontuak eta sektore publikoa"|"Batez besteko errenta pertsonala"|"-"|"Batez besteko lan errenta pertsonala (eurotan)"|
"Herri kontuak eta sektore publikoa"|"Batez besteko errenta pertsonala"|"-"|"Batez besteko kapital higigarriaren errenta pertsonala (eurotan)"|
"Herri kontuak eta sektore publikoa"|"Batez besteko errenta pertsonala"|"-"|"Batez besteko kapital higiezinaren errenta pertsonala (eurotan)"|
